Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
07/03/2025,AUDI,4D,,BLK,,,10300 S. Doty,(773) 568-8495,25043172
07/02/2025,MAZD,LL,,BLK,EH78970,IL,701 N. Sacramento,(773) 265-7605,7127233
07/02/2025,CHRY,VN,,GRY,CH91713,IL,10300 S. Doty,(773) 568-8495,2989708
07/03/2025,TOYT,4D,,BGE,EL24294,IL,701 N. Sacramento,(773) 265-7605,2989721
06/17/2025,CHEV,VN,,BLK,NONE,IL,701 N. Sacramento,(773) 265-7605,7125694
06/17/2025,ALFA,4D,GIP,BLK,AF21RC,FL,701 N. Sacramento,(773) 265-7605,7125696
06/29/2025,BMW,4D,,WHI,DZ94494,IL,400 E. Lower Wacker,(312) 744-7550,0346026
06/17/2025,KIA,4D,FRT,BLK,DC33032,IL,10300 S. Doty,(773) 568-8495,2989111
06/25/2025,NISS,LL,,WHI,CN2518,FL,701 N. Sacramento,(773) 265-7605,7126264
06/17/2025,JEEP,LL,GCH,SIL,NONE,IL,10300 S. Doty,(773) 568-8495,2989109
06/17/2025,FORD,4D,TAU,WHI,BA27280,IL,701 N. Sacramento,(773) 265-1846,1549413
07/02/2025,MAZD,4D,,BLK,DN47227,IL,701 N. Sacramento,(773) 265-7605,7127227
06/17/2025,TOYT,4D,AVA,WHI,CY55201,IL,10300 S. Doty,(773) 568-8495,2989110
06/17/2025,FORD,LL,XPL,WHI,NONE,IL,10300 S. Doty,(773) 568-8495,2989108
07/08/2025,FORD,2D,,MAR,1234567,IL,701 N. Sacramento,(773) 265-7605,7127640
06/17/2025,CHEV,4D,IMP,SIL,NONE,IL,10300 S. Doty,(773) 568-8495,2989112
06/17/2025,FORD,LL,,RED,177B0F,IN,10300 S. Doty,(773) 785-9752,1728273
06/17/2025,CHEV,LL,TBZ,GRN,NONE,IL,10300 S. Doty,(773) 785-9752,1728275
06/17/2025,CHEV,4D,MAL,SIL,CH95638,IL,701 N. Sacramento,(773) 265-7605,7125699
07/05/2025,FORD,LL,ECP,GRY,FB70406,IL,701 N. Sacramento,(773) 265-7605,7127422
06/17/2025,FORD,LL,ECP,SIL,EV65454,IL,701 N. Sacramento,(773) 265-7605,7125700
07/02/2025,VOLK,2D,,BLU,EX81947,IL,701 N. Sacramento,(773) 265-7605,7127228
07/08/2025,CADI,LL,,BLK,1234567,IL,10300 S. Doty,(773) 568-8495,2989973
07/02/2025,HOND,VC,,GRY,ET90941,IL,10300 S. Doty,(773) 568-8495,2989706
07/02/2025,KIA,LL,,MAR,CX63085,IL,10300 S. Doty,(773) 568-8495,2989707
06/17/2025,DODG,LL,NIT,BLK,EM62784,IL,701 N. Sacramento,(773) 265-7605,7125702
06/17/2025,ACUR,4D,ATL,GRY,EB86317,IL,701 N. Sacramento,(773) 265-1846,1549415
06/17/2025,GMC,LL,TRN,DBL,CH29773,IL,701 N. Sacramento,(773) 265-7605,7125701
06/17/2025,CHEV,4D,SON,BLU,BA16084,IL,701 N. Sacramento,(773) 265-1846,1549416
07/02/2025,CHRY,VN,,WHI,02212RF,IL,701 N. Sacramento,(773) 265-7605,7127231
06/25/2025,DODG,2D,,BLK,,,701 N. Sacramento,(773) 265-7605,7126268
07/08/2025,NISS,LL,,GRY,EX95699,IL,701 N. Sacramento,(773) 265-7605,7127639
06/17/2025,NISS,4D,MAX,WHI,EF37507,IL,701 N. Sacramento,(773) 265-7605,7125707
06/17/2025,JAGU,4D,,RED,EQ73275,IL,701 N. Sacramento,(773) 265-7605,7125709
07/13/2025,NISS,LL,,GRY,BH19044,IL,701 N. Sacramento,(773) 265-7605,7128021
06/25/2025,CHEV,LL,,GRY,FD37629,IL,10300 S. Doty,(773) 568-8495,2989371
06/12/2025,HOND,4D,,BLK,0000,IL,10300 S. Doty,(773) 568-8495,2988881
06/29/2025,JEEP,LL,,GRY,X44SRH,NJ,701 N. Sacramento,(773) 265-7605,7126594
07/02/2025,CHEV,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,7127230
06/29/2025,HOND,4D,,BLU,DS24662,IL,400 E. Lower Wacker,(312) 744-7550,0346024
07/02/2025,HOND,2D,,SIL,EH65678,IL,701 N. Sacramento,(773) 265-7605,7127229
07/02/2025,NISS,LL,,BLK,0,IL,10300 S. Doty,(773) 568-8495,2989705
07/02/2025,DODG,LL,,WHI,23577WS,IL,701 N. Sacramento,(773) 265-7605,7127232
07/05/2025,KIA,4D,FRT,BRO,FE13114,IL,701 N. Sacramento,(773) 265-7605,7127423
06/17/2025,TOYT,4D,,BGE,0000,IL,701 N. Sacramento,(773) 265-1846,1549417
06/17/2025,CADI,4D,,MAR,4886,IL,400 E. Lower Wacker,(312) 744-7550,0345273
06/16/2025,BMW,4D,,BLK,X2461Z,WI,10300 S. Doty,(773) 568-8495,2989060
06/25/2025,NISS,LL,,RED,FC48891,IL,10300 S. Doty,(773) 568-8495,2989372
07/02/2025,KIA,4D,,BLU,2813929,IL,10300 S. Doty,(773) 785-9752,1728327
06/17/2025,TOYT,4D,CAM,BGE,XTR845,IL,701 N. Sacramento,(773) 265-7605,7125711
06/17/2025,BMW,4D,,BLK,0000,IL,10300 S. Doty,(773) 568-8495,2989119
06/22/2025,NISS,4D,,MAR,CG81761,IL,701 N. Sacramento,(773) 265-7605,7126040
06/17/2025,FORD,PK,,TAN,124858TW,IL,701 N. Sacramento,(773) 265-7605,7125713
06/17/2025,CHEV,4D,,BLK,0000,IL,10300 S. Doty,(773) 568-8495,2989120
06/29/2025,CHEV,4D,,BLK,FRZ2407,OH,701 N. Sacramento,(773) 265-7605,7126607
06/17/2025,VOLK,4D,,BLU,AU91965,IL,701 N. Sacramento,(773) 265-7605,7125712
06/17/2025,VOLK,SW,,GRN,JGF4416,OH,701 N. Sacramento,(773) 265-7605,7125712
07/03/2025,NISS,4D,,SIL,EZ65035,IL,701 N. Sacramento,(773) 265-7605,7127264
06/25/2025,INFI,4D,,GLD,DS15571,IL,400 E. Lower Wacker,(312) 744-7550,0345797
07/05/2025,MAZD,LL,CX9,BLK,EM27354,IL,701 N. Sacramento,(773) 265-7605,7127424
07/05/2025,CHEV,LL,EQX,BLK,NONE,IL,10300 S. Doty,(773) 568-8495,2989825
07/08/2025,YAMA,MC,,BLK,1234567,IL,10300 S. Doty,(773) 568-8495,2989972
06/17/2025,ZHEJ,MC,,WHI,10AW19,IL,701 N. Sacramento,(773) 265-7605,7125710
06/17/2025,TWOG,UT,,WHI,636053RT,IL,10300 S. Doty,(773) 568-8495,2989121
06/17/2025,VOLK,4D,,BLU,EN24408,IL,10300 S. Doty,(773) 568-8495,2989122
07/03/2025,HOND,LL,,BLK,ER22467,IL,10300 S. Doty,(773) 568-8495,2989723
07/13/2025,ROV,LL,,WHI,FF22964,IL,701 N. Sacramento,(773) 265-7605,7128027
07/03/2025,JEEP,LL,,DBL,EU38330,IL,701 N. Sacramento,(773) 265-7605,7127263
07/08/2025,HYUN,4D,,SIL,Z604285,IL,10300 S. Doty,(773) 568-8495,2989974
07/03/2025,HYUN,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2989724
07/05/2025,TOYT,LL,RAV,SIL,FC97780,IL,10300 S. Doty,(773) 568-8495,2989826
06/29/2025,NISS,4D,,BLK,ATW6037,WI,701 N. Sacramento,(773) 265-7605,7126613
06/22/2025,MERC,4D,,WHI,FE44028,IL,701 N. Sacramento,(773) 265-7605,7126047
06/22/2025,CHEV,LL,,BLK,ES56337,IL,701 N. Sacramento,(773) 265-7605,7126048
07/11/2025,DODG,PK,,MAR,3538712B,IL,701 N. Sacramento,(773) 265-7605,7127780
06/18/2025,FORD,4D,FOC,BLU,12779CD,IL,701 N. Sacramento,(773) 265-7605,7125749
07/08/2025,HYUN,4D,,GRY,12VAN,IN,10300 S. Doty,(773) 568-8495,2989975
07/05/2025,NISS,4D,VRS,GRY,EW27050,IL,10300 S. Doty,(773) 568-8495,2989837
06/18/2025,DODG,VC,CVN,BLK,CW22109,IL,701 N. Sacramento,(773) 265-7605,7125750
07/05/2025,CHEV,2D,CAM,WHI,NONE,IL,10300 S. Doty,(773) 568-8495,2989830
07/08/2025,HYUN,4D,,GRY,12VAN,IN,10300 S. Doty,(773) 568-8495,2989975
07/08/2025,CHEV,4D,,WHI,1234567,IL,10300 S. Doty,(773) 568-8495,2989976
06/18/2025,BMW,LL,X1,BLK,EL63713,IL,10300 S. Doty,(773) 785-9752,1728276
07/05/2025,DODG,4D,DAR,LBL,EC82581,IL,10300 S. Doty,(773) 568-8495,2989833
07/05/2025,CHEV,LL,,BLU,NONE,IL,10300 S. Doty,(773) 568-8495,2989834
06/18/2025,HOND,4D,ACC,GRY,DC32394,IL,10300 S. Doty,(773) 785-9752,1728277
07/05/2025,FORD,LL,EDG,WHI,503AC673,IL,10300 S. Doty,(773) 568-8495,2989831
06/22/2025,CHEV,LL,,WHI,61004B,IN,701 N. Sacramento,(773) 265-7605,7126079
06/18/2025,MDCA,LL,,BRO,NONE,IL,10300 S. Doty,(773) 785-9752,1728278
07/05/2025,NISS,4D,,SIL,ES33336,IL,10300 S. Doty,(773) 568-8495,2989835
06/18/2025,SUBA,SW,IMP,BLK,862296,IL,701 N. Sacramento,(773) 265-1846,1549418
06/18/2025,CHEV,4D,IMP,SIL,TP7823,IN,10300 S. Doty,(773) 785-9752,1728279
07/08/2025,HYUN,LL,,MAR,1234567,IL,701 N. Sacramento,(773) 265-7605,7127642
07/08/2025,SUBA,LL,,WHI,FF43358,IL,701 N. Sacramento,(773) 265-7605,7127641
06/18/2025,FORD,4D,FOC,BLU,EK68592,IL,701 N. Sacramento,(773) 265-7605,7125752
06/22/2025,KIA,4D,,BLK,2551BU,IL,701 N. Sacramento,(773) 265-7605,7126076
07/08/2025,LINC,4D,,MAR,FD55638,IL,701 N. Sacramento,(773) 265-7605,7127643
07/08/2025,FORD,4D,,BLU,AY57607,IL,701 N. Sacramento,(773) 265-7605,7127644
07/13/2025,NISS,LL,,BLU,BLN575,MS,701 N. Sacramento,(773) 265-7605,7128026
07/11/2025,NISS,4D,,RED,EM51251,IL,10300 S. Doty,(773) 568-8495,2990120
06/29/2025,FORD,4D,,GRY,FD33511,IL,10300 S. Doty,(773) 568-8495,2989566
07/13/2025,CHEV,4D,,BLK,CU79334,IL,701 N. Sacramento,(773) 265-7605,7128023
06/18/2025,CHEV,4D,CRZ,RED,518CRZ,IN,701 N. Sacramento,(773) 265-7605,7125756
07/08/2025,HOND,UT,,BLK,EW50824,IL,10300 S. Doty,(773) 568-8495,2989977
06/18/2025,CHEV,4D,MAL,BLK,EZ51626,IL,10300 S. Doty,(773) 785-9752,1728280
06/18/2025,JEEP,LL,GCH,GLD,NONE,IL,10300 S. Doty,(773) 568-8495,2989145
06/18/2025,BUIC,2D,LES,GRN,DG16204,IL,701 N. Sacramento,(773) 265-1846,1549420
06/17/2025,NISS,LL,,WHI,FH81506,IL,701 N. Sacramento,(773) 265-7605,7125725
06/18/2025,MERZ,4D,,WHI,NONE,IL,10300 S. Doty,(773) 568-8495,2989146
06/18/2025,MERZ,4D,,WHI,BABAYKWS,IL,701 N. Sacramento,(773) 265-7605,7125759
06/18/2025,INFI,2D,Q60,WHI,JDH687,MN,10300 S. Doty,(773) 568-8495,2989147
06/18/2025,CHEV,LL,,BLU,NONE,IL,10300 S. Doty,(773) 568-8495,2989152
06/18/2025,FORD,4D,FOC,RED,FA86122,IL,701 N. Sacramento,(773) 265-7605,7125762
06/18/2025,HOND,4D,CIV,GRY,AF38309,IL,701 N. Sacramento,(773) 265-7605,7125761
06/18/2025,CHRY,4D,200,BLK,CX29067,IL,701 N. Sacramento,(773) 265-7605,7125760
07/08/2025,HOND,4D,,GRY,ER65596,IL,701 N. Sacramento,(773) 265-7605,7127647
06/22/2025,VOLK,4D,,WHI,1234567,IL,701 N. Sacramento,(773) 265-7605,7126054
06/18/2025,INFI,LL,QX5,BLK,6632C,IL,701 N. Sacramento,(773) 265-7605,7125767
07/03/2025,TOYT,VC,,BLU,DU50485,IL,701 N. Sacramento,(773) 265-7605,7127265
07/03/2025,FORD,4D,,TAN,S535363,IN,701 N. Sacramento,(773) 265-7605,7127267
07/02/2025,MAZD,LL,,BLK,EG38996,IL,701 N. Sacramento,(773) 265-7605,7127236
07/02/2025,HYUN,LL,,BLK,GV80WS,IL,701 N. Sacramento,(773) 265-7605,7127238
06/18/2025,HOND,2D,CIV,BLK,EQ26967,IL,701 N. Sacramento,(773) 265-7605,7125768
07/03/2025,MITS,4D,,GRY,EA30004,IL,701 N. Sacramento,(773) 265-7605,7127266
07/10/2025,PONT,4D,,BLU,013498A0,IN,10300 S. Doty,(773) 568-8495,2990117
06/18/2025,TOYT,LL,SQA,BLK,EL23825,IL,701 N. Sacramento,(773) 265-7605,7125766
07/03/2025,HOND,4D,,GLD,,,701 N. Sacramento,(773) 265-7605,7127271
07/03/2025,DODG,LL,,BLK,4010858B,IL,10300 S. Doty,(773) 568-8495,2989725
06/29/2025,TOYT,4D,,RED,E965907,IL,701 N. Sacramento,(773) 265-7605,7126657
06/22/2025,MAZD,LL,,WHI,EY76491,IL,701 N. Sacramento,(773) 265-7605,7126050
06/18/2025,GMC,LL,ENV,RED,CM33117,IL,701 N. Sacramento,(773) 265-7605,7125764
06/17/2025,CADI,4D,,MAR,FL75073,IL,400 E. Lower Wacker,(312) 744-7550,0345273
06/18/2025,CHRY,VN,TNC,GRY,,,701 N. Sacramento,(773) 265-7605,7125771
07/03/2025,BUIC,LL,,SIL,Q763527,IL,701 N. Sacramento,(773) 265-7605,7127270
07/08/2025,NISS,4D,,RED,O11446A2,IL,400 E. Lower Wacker,(312) 744-7550,0346800
06/17/2025,TOYT,4D,,BLK,CS34372,IL,701 N. Sacramento,(773) 265-7605,7125715
06/17/2025,BMW,4D,,GRY,DF55760,IL,701 N. Sacramento,(773) 265-7605,7125720
07/03/2025,DODG,PK,,SIL,3536436B,IL,701 N. Sacramento,(773) 265-7605,7127268
07/08/2025,DODG,4D,,BLK,WFW250,NB,701 N. Sacramento,(773) 265-1846,1549474
07/08/2025,TOYT,PK,,BLU,2750528B,IL,701 N. Sacramento,(773) 265-1846,1549475
07/11/2025,GMC,LL,,MAR,ES37038,IL,10300 S. Doty,(773) 568-8495,2990116
07/03/2025,BUIC,LL,,BLK,DK63745,IL,10300 S. Doty,(773) 568-8495,25043181
06/29/2025,NISS,4D,SEN,BGE,EA33394,IL,701 N. Sacramento,(773) 265-7605,7126930
07/03/2025,CHEV,4D,,BLK,DT95132,IL,701 N. Sacramento,(773) 265-7605,7127269
06/29/2025,BUIC,4D,LCR,GRY,ZXC952,IN,701 N. Sacramento,(773) 265-7605,7127056
06/17/2025,INFI,4D,G35,GRN,EX86657,IL,701 N. Sacramento,(773) 265-7605,7125721
07/03/2025,NISS,4D,,RED,DV49685,IL,701 N. Sacramento,(773) 265-7605,7127272
07/03/2025,INFI,4D,,BLK,ES19448,IL,701 N. Sacramento,(773) 265-7605,7127274
07/03/2025,DODG,VC,,BLK,DQ73719,IL,701 N. Sacramento,(773) 265-7605,7127273
07/03/2025,FORD,4D,,RED,EE41062,IL,10300 S. Doty,(773) 568-8495,2989727
06/17/2025,DONG,MV,,BLK,,,10300 S. Doty,(773) 568-8495,2989123
06/29/2025,LINC,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,7127048
07/08/2025,MASE,UT,,GRY,KDF7976,OH,701 N. Sacramento,(773) 265-1846,1549473
06/17/2025,NISS,4D,MAX,WHI,,,701 N. Sacramento,(773) 265-7605,7125717
07/08/2025,ACUR,4D,,GRY,FB73227,IL,701 N. Sacramento,(773) 265-7605,7127645
06/22/2025,CHEV,4D,,WHI,EG60116,IL,701 N. Sacramento,(773) 265-7605,7126082
07/08/2025,CHEV,PK,,WHI,TK406DRG,IN,10300 S. Doty,(773) 785-9752,1728342
07/11/2025,FORD,2D,,GRY,EL43767,IL,701 N. Sacramento,(773) 265-7605,7127779
07/11/2025,CHEV,VN,ETK,BLU,,,10300 S. Doty,(773) 568-8495,2990115
07/03/2025,HYUN,LL,SFE,BLK,DU22866,IL,10300 S. Doty,(773) 568-8495,2989729
07/08/2025,GENS,4D,,BLK,246810,IL,701 N. Sacramento,(773) 265-7605,7127646
06/29/2025,FORD,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,7127055
06/29/2025,HOND,4D,CIV,GRY,8221ACJ,KS,701 N. Sacramento,(773) 265-7605,7126898
07/03/2025,ACUR,4D,TLX,WHI,ER21635,IL,10300 S. Doty,(773) 568-8495,2989728
07/11/2025,DODG,LL,,WHI,2636595B,IL,10300 S. Doty,(773) 568-8495,2990118
07/05/2025,NISS,4D,,SIL,ES33336,IL,10300 S. Doty,(773) 568-8495,2989835
06/22/2025,FORD,LL,,GLD,SJL0213,GA,701 N. Sacramento,(773) 265-7605,7126094
06/22/2025,KIA,LL,,GRY,FG16647,IL,701 N. Sacramento,(773) 265-7605,7126091
07/03/2025,VOLK,4D,PAS,BLK,CZ64224,IL,701 N. Sacramento,(773) 265-7605,7127278
07/03/2025,JEEP,LL,GCH,BLU,NONE,IL,701 N. Sacramento,(773) 265-7605,7127277
07/03/2025,BUIC,4D,CEN,GRN,NONE,IL,10300 S. Doty,(773) 568-8495,2989730
07/03/2025,SUBA,4D,LEG,GRY,DZ83980,IL,10300 S. Doty,(773) 568-8495,2989731
07/03/2025,HOND,4D,CIV,BLK,CM18488,IL,10300 S. Doty,(773) 785-9752,1728329
06/22/2025,GMC,LL,,BLK,983F319,IN,10300 S. Doty,(773) 568-8495,2989258
06/17/2025,MDCA,MD,,BLK,,,10300 S. Doty,(773) 568-8495,2989126
06/17/2025,HYUN,4D,SON,BLK,DT53995,IL,10300 S. Doty,(773) 568-8495,2989125
06/17/2025,AUDI,CG,,GRN,CNLBC1,IL,701 N. Sacramento,(773) 265-7605,7125722
06/17/2025,DODG,VN,,MAR,,,10300 S. Doty,(773) 568-8495,2989131
06/17/2025,HOND,4D,ACC,GRY,RF2T9S,MO,701 N. Sacramento,(773) 265-7605,7125726
06/22/2025,MAZD,LL,,BLK,EM54213,IL,701 N. Sacramento,(773) 265-7605,7126099
06/22/2025,NISS,LL,,BLK,FJ26472,IL,10300 S. Doty,(773) 568-8495,2989257
06/17/2025,CHRY,4D,300,WHI,EU62849,IL,10300 S. Doty,(773) 568-8495,2989127
07/05/2025,CHEV,4D,,GRY,CE12210,IL,400 E. Lower Wacker,(312) 744-7550,0346525
07/11/2025,HYUN,4D,,GRY,729EJA,IN,10300 S. Doty,(773) 568-8495,2990119
06/18/2025,JEEP,LL,CMD,SIL,DD45821,IL,701 N. Sacramento,(773) 265-7605,7125730
06/18/2025,TOYT,4D,COA,SIL,ERC6831,MI,701 N. Sacramento,(773) 265-7605,7125772
07/13/2025,GMC,LL,,WHI,CZ47725,IL,701 N. Sacramento,(773) 265-7605,7128028
07/13/2025,KIA,LL,,WHI,CM51640,IL,701 N. Sacramento,(773) 265-7605,7128030
06/18/2025,NISS,4D,VRS,GRY,EU12472,IL,701 N. Sacramento,(773) 265-7605,7125733
07/13/2025,BMW,4D,,,DK14385,IL,701 N. Sacramento,(773) 265-7605,7128029
06/18/2025,CHRY,4D,300,BLK,HYDNSK,IN,701 N. Sacramento,(773) 265-7605,7125727
07/13/2025,FORD,LL,,GRN,EQ68865,IL,701 N. Sacramento,(773) 265-7605,7128031
06/29/2025,DODG,PK,DAK,TAN,,,10300 S. Doty,(773) 568-8495,2989589
07/13/2025,KIA,4D,,RED,DR88238,IL,701 N. Sacramento,(773) 265-7605,7128032
07/05/2025,PONT,HB,VIB,BLU,ER45381,IL,701 N. Sacramento,(773) 265-7605,7127425
06/18/2025,AUDI,LL,,BLK,EC53295,IL,701 N. Sacramento,(773) 265-7605,7125728
06/18/2025,HOND,4D,INS,GRY,DL50845,IL,701 N. Sacramento,(773) 265-7605,7125732
07/13/2025,TOYT,4D,,WHI,FB74430,IL,701 N. Sacramento,(773) 265-7605,7128035
06/18/2025,KIA,4D,K5,SIL,DA47203,IL,701 N. Sacramento,(773) 265-7605,7125776
07/05/2025,FORD,LL,MME,RED,EX42404,IL,701 N. Sacramento,(773) 265-7605,7127426
06/22/2025,NISS,4D,,GRY,EX91623,IL,10300 S. Doty,(773) 568-8495,2989260
07/13/2025,HOND,4D,,WHI,KMT4794,IL,701 N. Sacramento,(773) 265-7605,7128036
06/22/2025,STRN,LL,,BLU,ER79281,IL,10300 S. Doty,(773) 568-8495,2989261
06/18/2025,GMC,LL,ACA,GRY,069ZTY,OH,701 N. Sacramento,(773) 265-7605,7125744
07/05/2025,MERZ,LL,GK2,RED,NGX1873,TX,701 N. Sacramento,(773) 265-7605,7127427
07/13/2025,HOND,4D,,BLK,NCY4021,TX,701 N. Sacramento,(773) 265-7605,7128034
06/18/2025,HYUN,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2989148
06/18/2025,HOND,4D,CIV,BLU,L546659,IL,701 N. Sacramento,(773) 265-7605,7125775
07/05/2025,ISU,PK,,RED,201057H,IL,701 N. Sacramento,(773) 265-7605,7127428
07/13/2025,MERZ,2D,,SIL,9AGF783,GA,701 N. Sacramento,(773) 265-7605,7128033
06/18/2025,HOND,4D,ACC,GRY,EB98632,IL,10300 S. Doty,(773) 568-8495,2989138
06/29/2025,NISS,4D,VRS,SIL,DL81915,IL,701 N. Sacramento,(773) 265-7605,7127058
07/13/2025,MAZD,4D,,GRY,EW26858,IL,701 N. Sacramento,(773) 265-7605,7128037
07/13/2025,HYUN,4D,,GRY,ES56313,IL,701 N. Sacramento,(773) 265-7605,7128040
06/18/2025,VOLK,LL,TGN,BLU,EP95443,IL,701 N. Sacramento,(773) 265-7605,7125742
06/18/2025,HYUN,4D,SON,RED,AW68410,IL,701 N. Sacramento,(773) 265-7605,7125778
07/13/2025,TOYT,4D,,RED,E698740,IL,701 N. Sacramento,(773) 265-7605,7128056
07/13/2025,KIA,LL,,WHI,DZ61423,IL,701 N. Sacramento,(773) 265-7605,7128038
07/13/2025,CHEV,4D,,SIL,EV69466,IL,701 N. Sacramento,(773) 265-7605,7128043
07/13/2025,TOYT,4D,,BLK,EH45412,IL,701 N. Sacramento,(773) 265-7605,7128039
07/13/2025,KIA,4D,,BLK,CB76890,IL,701 N. Sacramento,(773) 265-7605,7128042
07/13/2025,JEEP,LL,,BLK,6537271,IL,701 N. Sacramento,(773) 265-7605,7128045
07/13/2025,CHEV,LL,,WHI,539AC891,IL,701 N. Sacramento,(773) 265-7605,7128041
07/05/2025,NISS,LL,JUK,BLU,BL59217,IL,10300 S. Doty,(773) 568-8495,2989828
06/29/2025,FORD,LL,EDG,BLK,Z395951,IL,701 N. Sacramento,(773) 265-7605,7126883
07/05/2025,PONT,4D,GRA,BLK,NONE,IL,10300 S. Doty,(773) 568-8495,2989829
06/29/2025,CHRY,4D,,RED,EQ26522,IL,701 N. Sacramento,(773) 265-7605,7126728
07/05/2025,CHRY,2D,,BLU,EP29537,IL,10300 S. Doty,(773) 568-8495,2989827
07/13/2025,TOYT,4D,,BLK,FP158793,IL,701 N. Sacramento,(773) 265-7605,7128044
07/05/2025,HOND,4D,ACC,BLU,HWW3738,OH,701 N. Sacramento,(773) 265-7605,7127430
07/05/2025,HOND,4D,CIV,GRY,VLTNO,IL,701 N. Sacramento,(773) 265-7605,7127432
06/18/2025,FORD,2D,MUS,RED,558AC800,IL,10300 S. Doty,(773) 568-8495,2989135
06/22/2025,VOLK,4D,,WHI,Q798826,IL,701 N. Sacramento,(773) 265-7605,7126104
06/18/2025,KIA,LL,SOR,BLK,E291842,IL,701 N. Sacramento,(773) 265-7605,7125738
06/18/2025,HYUN,4D,ELN,SIL,ZZ46811,IL,701 N. Sacramento,(773) 265-7605,7125737
07/13/2025,BMW,LL,,TAN,EL39604,IL,701 N. Sacramento,(773) 265-7605,7128060
06/18/2025,GMC,PK,SAV,WHI,AG35971,AZ,701 N. Sacramento,(773) 265-7605,7125734
06/18/2025,FORD,4D,FOC,GRY,BX89193,IL,701 N. Sacramento,(773) 265-7605,7125736
06/18/2025,TOYT,LL,RAV,BLK,RBHE53,FL,701 N. Sacramento,(773) 265-7605,7125735
07/05/2025,HOND,4D,ACC,WHI,DK23942,IL,10300 S. Doty,(773) 568-8495,2989841
07/05/2025,NISS,4D,SEN,BLK,TCRCJWS,IL,10300 S. Doty,(773) 568-8495,2989840
06/18/2025,MINI,2D,,WHI,FG26244,IL,10300 S. Doty,(773) 568-8495,2989132
06/18/2025,CHRY,VN,TNC,GRY,FE60826,IL,10300 S. Doty,(773) 568-8495,2989134
07/05/2025,SUBA,LL,FOR,GRY,725CCM,IN,701 N. Sacramento,(773) 265-7605,7127431
07/05/2025,LINC,4D,MKZ,BLK,FH99285,IL,10300 S. Doty,(773) 568-8495,2989839
06/29/2025,HOND,4D,,BLU,KJV3554,OH,701 N. Sacramento,(773) 265-7605,7126677
07/05/2025,JEEP,LL,GCH,GRY,EX25032,IL,701 N. Sacramento,(773) 265-7605,7127429
06/18/2025,MITS,LL,OUT,RED,T310102,IN,10300 S. Doty,(773) 568-8495,2989140
07/05/2025,FORD,4D,FUS,WHI,FD89085,IL,701 N. Sacramento,(773) 265-7605,7127433
07/05/2025,NISS,LL,RGE,WHI,RH2Z4M,MO,400 E. Lower Wacker,(312) 744-7550,0346547
07/08/2025,FORD,4D,,WHI,ET29111,IL,701 N. Sacramento,(773) 265-1846,1549478
06/29/2025,FORD,4D,,GRY,EB25991,IL,701 N. Sacramento,(773) 265-7605,7126684
07/11/2025,CHEV,LL,,GRY,CY83855,IL,701 N. Sacramento,(773) 265-7605,7127782
07/11/2025,CHEV,LL,,WHI,EJ93026,IL,701 N. Sacramento,(773) 265-7605,7127783
06/22/2025,FORD,4D,,WHI,EW53493,IL,400 E. Lower Wacker,(312) 744-7550,7126116
07/08/2025,HOND,2D,,BLK,CH91173,IL,701 N. Sacramento,(773) 265-1846,1549479
06/29/2025,FORD,4D,,BLU,DW11957,IL,701 N. Sacramento,(773) 265-7605,7126689
06/29/2025,LINC,4D,,GRY,HYT6712,OH,701 N. Sacramento,(773) 265-7605,7126694
06/29/2025,LEXS,4D,,GRY,FE40848,IL,701 N. Sacramento,(773) 265-7605,7126693
06/29/2025,DODG,4D,,BLK,CD27563,IL,701 N. Sacramento,(773) 265-7605,7126695
06/22/2025,JEEP,4D,,BLK,DH60420,IL,701 N. Sacramento,(773) 265-7605,7126117
07/11/2025,DODG,4D,,BLK,DQ16605,IL,10300 S. Doty,(773) 568-8495,2990121
07/08/2025,BMW,4D,,BLU,EB33774,IL,701 N. Sacramento,(773) 265-1846,1549476
07/08/2025,HYUN,4D,,LBL,422AC829,IL,701 N. Sacramento,(773) 265-7605,7127649
06/29/2025,FORD,4D,,BLK,FA50572,IL,701 N. Sacramento,(773) 265-7605,7126699
07/08/2025,HYUN,4D,,BLK,EM61537,IL,701 N. Sacramento,(773) 265-7605,7127648
07/08/2025,FORD,UT,,BLK,00000,IL,701 N. Sacramento,(773) 265-1846,1549477
07/11/2025,CHEV,4D,,SIL,FJ52517,IL,10300 S. Doty,(773) 568-8495,2990123
06/29/2025,DODG,4D,,RED,CL82129,IL,10300 S. Doty,(773) 568-8495,2989567
07/11/2025,CHRY,4D,,WHI,BU74498,IL,10300 S. Doty,(773) 568-8495,2990122
07/11/2025,CHRY,4D,,WHI,BU74498,IL,10300 S. Doty,(773) 568-8495,2990122
07/11/2025,MERZ,4D,,SIL,DX91265,IL,10300 S. Doty,(773) 568-8495,2990124
07/11/2025,VOLK,LL,,BLU,,,701 N. Sacramento,(773) 265-7605,7127786
07/11/2025,CHEV,4D,,BLK,DN48990,IL,10300 S. Doty,(773) 568-8495,2990126
